http://www.aplicaciones.info/ortogra/opal31.htm,,,,,
,,,,,
GROUP,TYPE,OPTIONS,WORD,ANSWER,MESSAGE
bv,sentence,"b,v",Esa niña hace _urbujas de jabón.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Jorge i_a contento al fútbol.,0,"Se escribe con B el pretérito imperfecto del verbo IR: \n \nEjemplos: iba, ibas, íbamos, ibais e iban."
bv,sentence,"b,v",El artista pinta en su _uhardilla.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Iremos a vi_ir al pueblo.,1,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",No te _urles de los compañeros.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Lo vi que i_a hacia su casa.,0,"Se escribe con B el pretérito imperfecto del verbo IR: \n \nEjemplos: iba, ibas, íbamos, ibais e iban."
bv,sentence,"b,v",Ha leído un libro sobre _uda.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Sabe hacer _urbujas de jabón.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Juan se su_ió al tobogán.,0,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",Me gusta ser_ir y ayudar a los demás.,1,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",Las palomas tienen un _uche llamativo.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Montse reci_e libros por correo.,0,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",El domingo í_amos cantando por el camino.,0,"Se escribe con B el pretérito imperfecto del verbo IR: \n \nEjemplos: iba, ibas, íbamos, ibais e iban."
bv,sentence,"b,v",La paloma tiene comida en el _uche.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Tenían una sir_ienta muy amable.,1,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",Los soldados i_an desfilando deprisa.,0,"Se escribe con B el pretérito imperfecto del verbo IR: \n \nEjemplos: iba, ibas, íbamos, ibais e iban."
bv,sentence,"b,v",Vemos _ullir el líquido hirviente.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Me encanta la catedral de _urgos.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Ana su_e las escaleras andando.,0,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",El domingo comeremos _uñuelos.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Me gusta escri_ir con pluma estilográfica.,0,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",Me ha salido un _ulto en el brazo.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Van a prohi_ir fumar en las oficinas.,0,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",En invierno nos ponemos la _ufanda.,0,"Llevan B las palabras que empiezan por las sílabas BU-, BUR- y BUS- \n \nEjemplos: bueno, Burgos, buscar, burla, buque, bulla, burgalés y buñuelo."
bv,sentence,"b,v",Los padres hacen ser_icios a sus hijos.,1,"Llevan B los verbos terminados en BIR, menos hervir, servir y vivir \n \nEjemplos: escribir, subir, prohibir, recibir, descubrir y suscribir"
bv,sentence,"b,v",Sebastián i_a tranquilo al examen.,0,"Se escribe con B el pretérito imperfecto del verbo IR: \n \nEjemplos: iba, ibas, íbamos, ibais e iban."
bv,sentence,"b,v",Lucía se ha inscrito en un clu_ deportivo.,0,"Se escribe b en posición final de palabra: boabab, club, esnob, Job. \n \n Excepciones: molotov, lev, Kiev, Prokofiev y Romanov."
bv,sentence,"b,v",Álvaro no pudo dormir porque había distur_ios en la calle.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",Los ad_erbios son palabras que modifican el sentido del verbo.,1,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",Mi familia ha_ita en una casa de tres plantas.,0,"Llevan b después de la sílabas iniciales ha-, he-, hi-, hu-.\n \n Ejemplos: haba, habano, habitar, habitual, hebilla, \n \n hibernar, hubo y hubieran.Excepción: hevea \n \n(árbol productor del caucho)."
bv,sentence,"b,v",Un terrorista lanzó un cóctel moloto_ en la calle.,1,"Se escribe b en posición final de palabra.\n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \n Excepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",Cayó un poco de tierra en el depósito y entur_ió el agua.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",Es muy callado y pasó inad_ertido en la reunión.,1,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",Muchos cinturones se sujetan con una he_illa.,0,"Llevan b después de la sílabas iniciales ha-, he-, hi-, hu-.\n \n Ejemplos: haba, habano, habitar, habitual, hebilla, \n \n hibernar, hubo y hubieran.Excepción: hevea \n \n(árbol productor del caucho)."
bv,sentence,"b,v",Un hombre llamado Jo_ tuvo mucha paciencia.,0,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",Las tur_inas de la central eléctrica hacen ruido.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",Mi fábrica ha recibido una sub_ención del Estado.,1,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",Miguel era de la dinastía rusa de los Romano_.,1,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",El país está tur_ulento y muy alborotado.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",Había un ambiente sub_ersivo y alborotador.,1,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",El boaba_ es un árbol africano.,0,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",Una persona esno_ imita con afectación a otros.,0,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",En mi huerta crecen ha_as y son comestibles.,0,"Llevan b después de la sílabas iniciales ha-, he-, hi-, hu-.\n \n Ejemplos: haba, habano, habitar, habitual, hebilla, \n \n hibernar, hubo y hubieran.Excepción: hevea \n \n(árbol productor del caucho)."
bv,sentence,"b,v",La animad_ersión es una enemistad u ojeriza.,1,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",La le_ es la moneda de Bulgaria.,1,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",Una tur_a es una muchedumbre de gente confusa.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",El padrino ofreció un ha_ano ca los invitados.,0,"Llevan b después de la sílabas iniciales ha-, he-, hi-, hu-.\n \n Ejemplos: haba, habano, habitar, habitual, hebilla, \n \n hibernar, hubo y hubieran.Excepción: hevea \n \n(árbol productor del caucho)."
bv,sentence,"b,v","Su alegría es ob_ia, patente.",1,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",El ruso Prokofie_ fue compositor y pianista.,1,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",El tur_ante es una faja larga de tela que rodea la cabeza.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",El granero de la casa no es ha_itable ni cómoda.,0,"Llevan b después de la sílabas iniciales ha-, he-, hi-, hu-.\n \n Ejemplos: haba, habano, habitar, habitual, hebilla, \n \n hibernar, hubo y hubieran.Excepción: hevea \n \n(árbol productor del caucho)."
bv,sentence,"b,v",Se observó un fenómeno sub_oreal.,0,"Se escribe v detrás de d- y b- . Ejemplos: adverbio, \n \nanimadversión, inadvertido, obvio, subvención y subversivo. \n \nExcepciones: las palabras en las que el prefijo sub- \n \n se antepone a una palabra que empieza por b- : \n \nsubbética, subbloque y subboreal."
bv,sentence,"b,v",La capital de Ucrania es es Kie_.,1,"Se escribe b en posición final de palabra. \n \n Ejemplos: baobab (árbol de África tropical), club, esnob (persona que incita a otros), Job. \n \nExcepciones: molotov, lev (moneda de Bulgaria), Kiev, Prokofiev, Romanov."
bv,sentence,"b,v",El pertur_ado tiene alteradas sus facultades mentales.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",El tur_ohélice es un motor de aviación.,0,"Llevan b después de la sílaba tur- .\n \n Ejemplos: disturbio, enturbiar, perturbación, \n \nturba, turbante, turbina, turbo y turbulento."
bv,sentence,"b,v",Nos han servido el menú ha_itual de siempre.,0,"Llevan b después de la sílabas iniciales ha-, he-, hi-, hu-.\n \n Ejemplos: haba, habano, habitar, habitual, hebilla, \n \n hibernar, hubo y hubieran.Excepción: hevea \n \n(árbol productor del caucho)."
bv,sentence,"b,v",Nos da mucha ra_ia perder un partido de fútbol.,0,"Se escribe b después de las sílabas iniciales ra-, ro-, ru- .\n \n Ejemplos: rabadilla, rábano, rabel (instrumento musical pastoril),\n \n rabia, rabino, rabo, riba (porción de tierra con alguna elevación), \n \nribazo, ribera (margen u orilla de un río o mar), ribete, \n \nribonucleico, robar, robellón, robinson, robot, robusto, rubeola o rubéola,\n \n rubí, rubio y rubor.Excepciones: raviol, ravidi, rival, \n \nrivalidad, rivera (arroyo o río pequeño), Ravena o Rávena, \n \nRivera (ciudad de Uruguay) y Rivas (ciudad de Nicaragua)."
bv,sentence,"b,v",Los cla_eles son plantas y sus flores huelen muy bien.,1,"Se escribe v detrás de la sílaba cla-. Ejemplos: clave, \n \nclavel, clavícula, clavija, cónclave, enclave, y esclavo.\n \n Excepciones: los vocablos derivados en -ble y -bilidad \n \nde los verbos terminados en clar: anclable (de anclar), reciclable \n \n(de reciclar), mezclable, mezclabilidad (de mezclar)."
bv,sentence,"b,v",El a_ogado es un licenciado en Derecho.,0,"Llevan b las palabras que empiezan por abo- y abu-. \n \nEjemplos: abocar(se) (encaminarse), abogado, abolengo, abolir, \n \naborigen, aborto, abuchear, abuelo, abulia, abundar, aburrido, abusar.\n \n Excepciones: avocar (dicho de una autoridad), avoceta, \n \navulsión (extirpación) avutarda."
bv,sentence,"b,v",_amba es un rey visigodo de España.,OTHER,"Llevan W varios nombres propios de origen visigodo. \n \nEjemplos: Wamba, Wifredo, Witiza, Walia y Witerico."
bv,sentence,"b,v",La columna vertebral del perro termina en un ra_o o cola.,0,"Se escribe b después de las sílabas iniciales ra-, ro-, ru- .\n \n Ejemplos: rabadilla, rábano, rabel (instrumento musical pastoril),\n \n rabia, rabino, rabo, riba (porción de tierra con alguna elevación), \n \nribazo, ribera (margen u orilla de un río o mar), ribete, \n \nribonucleico, robar, robellón, robinson, robot, robusto, rubeola o rubéola,\n \n rubí, rubio y rubor.Excepciones: raviol, ravidi, rival, \n \nrivalidad, rivera (arroyo o río pequeño), Ravena o Rávena, \n \nRivera (ciudad de Uruguay) y Rivas (ciudad de Nicaragua)."
bv,sentence,"b,v",Las cla_ículas son dos huesos entre el cuello y los hombros.,1,"Se escribe v detrás de la sílaba cla-. Ejemplos: clave, \n \nclavel, clavícula, clavija, cónclave, enclave, y esclavo. \n \nExcepciones: los vocablos derivados en -ble y -bilidad de \n \nlos verbos terminados en clar: anclable (de anclar), reciclable \n \n(de reciclar), mezclable, mezclabilidad (de mezclar)."
bv,sentence,"b,v",Todos los países del mundo han a_olido la esclavitud.,0,"Llevan b las palabras que empiezan por abo- y abu-. \n \nEjemplos: abocar(se) (encaminarse), abogado, abolengo, abolir, \n \naborigen, aborto, abuchear, abuelo, abulia, abundar, aburrido, abusar. \n \nExcepciones: avocar (dicho de una autoridad), \n \navoceta, avulsión (extirpación) avutarda."
bv,sentence,"b,v",En la frutería había una gran di_ersidad de frutas.,1,"Llevan v las palabras que comienzan por di-. \n \nEjemplos: diva, divulgación, diván, divergencia, diversión, \n \ndividir, divino, divisar, divorcio y divulgar. \n \nExcepciones: dibujo y dibranquial."
bv,sentence,"b,v",Le sucedió a don Rodrigo el rey visigodo _itiza.,OTHER,"Llevan W varios nombres propios de origen visigodo. \n \nEjemplos: Wamba, Wifredo, Witiza, Walia y Witerico."
bv,sentence,"b,v",El pescador está sentado en la ri_era del río.,0,"Se escribe b después de las sílabas iniciales ra-, ro-, ru- .\n \n Ejemplos: rabadilla, rábano, rabel (instrumento musical pastoril),\n \n rabia, rabino, rabo, riba (porción de tierra con alguna elevación), \n \nribazo, ribera (margen u orilla de un río o mar), ribete, \n \nribonucleico, robar, robellón, robinson, robot, robusto, rubeola o rubéola,\n \n rubí, rubio y rubor.Excepciones: raviol, ravidi, rival, \n \nrivalidad, rivera (arroyo o río pequeño), Ravena o Rávena, \n \nRivera (ciudad de Uruguay) y Rivas (ciudad de Nicaragua)."
bv,sentence,"b,v",Se me ha roto una cla_ija de la guitarra.,1,"Se escribe v detrás de la sílaba cla-. \n \nEjemplos: clave, clavel, clavícula, clavija, cónclave, \n \nenclave, y esclavo. Excepciones: los vocablos derivados en -ble y -bilidad \n \nde los verbos terminados en clar: anclable (de anclar), \n \nreciclable (de reciclar), mezclable, mezclabilidad (de mezclar)."
bv,sentence,"b,v",El a_orto interrumpe el embarazo.,0,"Llevan b las palabras que empiezan por abo- y abu-. \n \nEjemplos: abocar(se) (encaminarse), abogado, abolengo, abolir, \n \naborigen, aborto, abuchear, abuelo, abulia, abundar, aburrido, abusar. \n \nExcepciones: avocar (dicho de una autoridad), avoceta, \n \navulsión (extirpación) avutarda."
bv,sentence,"b,v",En la fiesta había mucha di_ersión y alegría.,1,"Llevan v las palabras que comienzan por di-. \n \nEjemplos: diva, divulgación, diván, divergencia, diversión, \n \ndividir, divino, divisar, divorcio y divulgar. \n \nExcepciones: dibujo y dibranquial."
bv,sentence,"b,v",Unos ladrones han ro_ado en una joyería.,0,"Se escribe b después de las sílabas iniciales ra-, ro-, ru- .\n \n Ejemplos: rabadilla, rábano, rabel (instrumento musical pastoril),\n \n rabia, rabino, rabo, riba (porción de tierra con alguna elevación), \n \nribazo, ribera (margen u orilla de un río o mar), ribete, \n \nribonucleico, robar, robellón, robinson, robot, robusto, rubeola o rubéola,\n \n rubí, rubio y rubor.Excepciones: raviol, ravidi, rival, \n \nrivalidad, rivera (arroyo o río pequeño), Ravena o Rávena, \n \nRivera (ciudad de Uruguay) y Rivas (ciudad de Nicaragua)."
bv,sentence,"b,v",Este muchacho es un escla_o del alcohol.,1,"Se escribe v detrás de la sílaba cla-. \n \nEjemplos: clave, clavel, clavícula, clavija, cónclave, \n \nenclave, y esclavo. Excepciones: los vocablos derivados en -ble y -bilidad \n \nde los verbos terminados en clar: anclable (de anclar), \n \nreciclable (de reciclar), mezclable, mezclabilidad (de mezclar)."
bv,sentence,"b,v",El público a_ucheó ya los jugadores de fútbol.,0,"Llevan b las palabras que empiezan por abo- y abu-. \n \nEjemplos: abocar(se) (encaminarse), abogado, abolengo, abolir, \n \naborigen, aborto, abuchear, abuelo, abulia, abundar, aburrido, abusar. \n \nExcepciones: avocar (dicho de una autoridad), avoceta, \n \navulsión (extirpación) avutarda."
bv,sentence,"b,v",En mi cumpleaños mi madre di_idió la tarta.,1,"Llevan v las palabras que comienzan por di-. \n \nEjemplos: diva, divulgación, diván, divergencia, diversión, \n \ndividir, divino, divisar, divorcio y divulgar. \n \nExcepciones: dibujo y dibranquial."
bv,sentence,"b,v",El conde de Barcelona _ifredo el Velloso dependía de los francos.,OTHER,"Llevan W varios nombres propios de origen visigodo. \n \nEjemplos: Wamba, Wifredo, Witiza, Walia y Witerico."
bv,sentence,"b,v","Juan es un muchacho ro_usto, muy fuerte.",0,"Se escribe b después de las sílabas iniciales ra-, ro-, ru- .\n \n Ejemplos: rabadilla, rábano, rabel (instrumento musical pastoril),\n \n rabia, rabino, rabo, riba (porción de tierra con alguna elevación), \n \nribazo, ribera (margen u orilla de un río o mar), ribete, \n \nribonucleico, robar, robellón, robinson, robot, robusto, rubeola o rubéola,\n \n rubí, rubio y rubor.Excepciones: raviol, ravidi, rival, \n \nrivalidad, rivera (arroyo o río pequeño), Ravena o Rávena, \n \nRivera (ciudad de Uruguay) y Rivas (ciudad de Nicaragua)."
bv,sentence,"b,v",Santiago ha encontrado la cla_e del misterio.,1,"Se escribe v detrás de la sílaba cla-. \n \nEjemplos: clave, clavel, clavícula, clavija, cónclave, \n \nenclave, y esclavo. Excepciones: los vocablos derivados en -ble y -bilidad \n \nde los verbos terminados en clar: anclable (de anclar), reciclable \n \n(de reciclar), mezclable, mezclabilidad (de mezclar)."
bv,sentence,"b,v",Yo no conocí a mi a_uelo paterno.,0,"Llevan b las palabras que empiezan por abo- y abu-. \n \nEjemplos: abocar(se) (encaminarse), abogado, abolengo, abolir, \n \naborigen, aborto, abuchear, abuelo, abulia, abundar, aburrido, abusar. \n \nExcepciones: avocar (dicho de una autoridad), avoceta, \n \navulsión (extirpación) avutarda."
bv,sentence,"b,v",Lucía y Jacinta tuvieron apariciones di_inas de la Virgen.,1,"Llevan v las palabras que comienzan por di-. \n \nEjemplos: diva, divulgación, diván, divergencia, diversión, dividir, \n \ndivino, divisar, divorcio y divulgar. Excepciones: dibujo y dibranquial."
bv,sentence,"b,v",Carmen tiene el pelo ru_io como el trigo.,0,"Se escribe b después de las sílabas iniciales ra-, ro-, ru- .\n \n Ejemplos: rabadilla, rábano, rabel (instrumento musical pastoril),\n \n rabia, rabino, rabo, riba (porción de tierra con alguna elevación), \n \nribazo, ribera (margen u orilla de un río o mar), ribete, \n \nribonucleico, robar, robellón, robinson, robot, robusto, rubeola o rubéola,\n \n rubí, rubio y rubor.Excepciones: raviol, ravidi, rival, \n \nrivalidad, rivera (arroyo o río pequeño), Ravena o Rávena, \n \nRivera (ciudad de Uruguay) y Rivas (ciudad de Nicaragua)."
